geo_level,geo_id,metric_id,period,value,source_id
county,12057,pcp_physician_count,monthly refresh,761.0,dac_clinicians
county,12057,pcp_per_1000_65plus,monthly refresh,6.618,dac_clinicians
county,12057,pcp_per_10k_pop,monthly refresh,6.791,dac_clinicians
county,12057,large_group_pcp_share,monthly refresh,59.214,dac_clinicians
county,12057,hpsa_primary_care_flag,current designations,0.0,hrsa_hpsa
county,12057,hpsa_score_max,current designations,7.985,hrsa_hpsa
county,12057,diabetes_prevalence,2024 release (BRFSS 2022),8.45,cdc_places
county,12057,obesity_prevalence,2024 release (BRFSS 2022),28.78,cdc_places
county,12057,hypertension_prevalence,2024 release (BRFSS 2022),29.826,cdc_places
county,12057,chd_prevalence,2024 release (BRFSS 2022),5.819,cdc_places
county,12057,copd_prevalence,2024 release (BRFSS 2022),7.805,cdc_places
county,12057,fair_poor_health_pct,2024 release (BRFSS 2022),20.892,cdc_places
county,12057,no_checkup_pct,2024 release (BRFSS 2022),27.164,cdc_places
county,12057,pct_65_plus_disability,2019-2023,34.79,acs5
county,12057,median_household_income,2019-2023,63478.264,acs5
county,12057,per_capita_income,2019-2023,57494.468,acs5
county,12057,poverty_rate_65_plus,2019-2023,12.67,acs5
county,12057,unemployment_rate,2019-2023,4.454,acs5
county,12057,median_home_value,2019-2023,241978.607,acs5
county,12057,median_gross_rent,2019-2023,1719.068,acs5
county,12057,pct_bachelors_plus,2019-2023,24.753,acs5
county,12057,pct_hispanic,2019-2023,44.672,acs5
county,12057,pct_black,2019-2023,12.808,acs5
county,12103,pop_total,2019-2023,450275.0,acs5
county,12103,pop_65_plus,2019-2023,301778.0,acs5
county,12103,pct_65_plus,2019-2023,11.267,acs5
county,12103,pop_75_plus,2019-2023,,acs5
county,12103,median_age,2019-2023,44.343,acs5
county,12103,pop_65_plus_growth_5yr,2020-2024,29.915,popest
county,12103,pop_growth_5yr,2020-2024,9.873,popest
county,12103,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,1322.057,census_geo
county,12103,pct_65_living_alone,2019-2023,25.616,acs5
county,12103,medicare_benes_total,2013-2026 (monthly; annual rows MONTH=Year),199291.0,cms_enrollment
county,12103,medicare_benes_aged,2013-2026 (monthly; annual rows MONTH=Year),138467.0,cms_enrollment
county,12103,original_medicare_benes,2013-2026 (monthly; annual rows MONTH=Year),115934.0,cms_enrollment
county,12103,medicare_ma_benes,2013-2026 (monthly; annual rows MONTH=Year),402444.0,cms_enrollment
county,12103,ma_penetration_pct,2013-2026 (monthly; annual rows MONTH=Year),36.665,cms_enrollment
county,12103,dual_eligible_pct,2013-2026 (monthly; annual rows MONTH=Year),25.684,cms_enrollment
county,12103,medicare_benes_growth_5yr,2013-2026 (monthly; annual rows MONTH=Year),18.136,cms_enrollment
county,12103,avg_hcc_risk_score,2014-2024,0.899,cms_geo_variation
county,12103,medicare_spend_per_capita_std,2014-2024,14382.436,cms_geo_variation
county,12103,ed_visits_per_1000,2014-2024,549.634,cms_geo_variation
county,12103,readmission_rate,2014-2024,19.08,cms_geo_variation
county,12103,ip_stays_per_1000,2014-2024,273.527,cms_geo_variation
county,12103,pcp_count,monthly refresh,2026.0,dac_clinicians
county,12103,pcp_physician_count,monthly refresh,236.0,dac_clinicians
county,12103,pcp_per_1000_65plus,monthly refresh,7.422,dac_clinicians
county,12103,pcp_per_10k_pop,monthly refresh,11.022,dac_clinicians
county,12103,large_group_pcp_share,monthly refresh,38.122,dac_clinicians
county,12103,hpsa_primary_care_flag,current designations,0.0,hrsa_hpsa
county,12103,hpsa_score_max,current designations,2.256,hrsa_hpsa
county,12103,diabetes_prevalence,2024 release (BRFSS 2022),12.112,cdc_places
county,12103,obesity_prevalence,2024 release (BRFSS 2022),28.152,cdc_places
county,12103,hypertension_prevalence,2024 release (BRFSS 2022),36.315,cdc_places
county,12103,chd_prevalence,2024 release (BRFSS 2022),4.733,cdc_places
county,12103,copd_prevalence,2024 release (BRFSS 2022),8.491,cdc_places
county,12103,fair_poor_health_pct,2024 release (BRFSS 2022),13.055,cdc_places
county,12103,no_checkup_pct,2024 release (BRFSS 2022),18.386,cdc_places
county,12103,pct_65_plus_disability,2019-2023,33.31,acs5
county,12103,median_household_income,2019-2023,91931.921,acs5
county,12103,per_capita_income,2019-2023,54893.188,acs5
county,12103,poverty_rate_65_plus,2019-2023,11.987,acs5
county,12103,unemployment_rate,2019-2023,7.209,acs5
county,12103,median_home_value,2019-2023,349602.071,acs5
county,12103,median_gross_rent,2019-2023,1743.157,acs5
county,12103,pct_bachelors_plus,2019-2023,39.72,acs5
county,12103,pct_hispanic,2019-2023,47.398,acs5
county,12103,pct_black,2019-2023,4.339,acs5
county,12071,pop_total,2019-2023,557504.0,acs5
county,12071,pop_65_plus,2019-2023,437960.0,acs5
county,12071,pct_65_plus,2019-2023,26.46,acs5
county,12071,pop_75_plus,2019-2023,198633.0,acs5
county,12071,median_age,2019-2023,43.691,acs5
county,12071,pop_65_plus_growth_5yr,2020-2024,,popest
county,12071,pop_growth_5yr,2020-2024,9.727,popest
county,12071,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,2608.815,census_geo
county,12071,pct_65_living_alone,2019-2023,27.845,acs5
county,12071,medicare_benes_total,2013-2026 (monthly; annual rows MONTH=Year),185464.0,cms_enrollment
county,12071,medicare_benes_aged,2013-2026 (monthly; annual rows MONTH=Year),154741.0,cms_enrollment
county,12071,original_medicare_benes,2013-2026 (monthly; annual rows MONTH=Year),237590.0,cms_enrollment
county,12071,medicare_ma_benes,2013-2026 (monthly; annual rows MONTH=Year),137424.0,cms_enrollment
county,12071,ma_penetration_pct,2013-2026 (monthly; annual rows MONTH=Year),38.652,cms_enrollment
county,12071,dual_eligible_pct,2013-2026 (monthly; annual rows MONTH=Year),11.192,cms_enrollment
county,12071,medicare_benes_growth_5yr,2013-2026 (monthly; annual rows MONTH=Year),10.924,cms_enrollment
county,12071,avg_hcc_risk_score,2014-2024,1.131,cms_geo_variation
county,12071,medicare_spend_per_capita_std,2014-2024,11850.389,cms_geo_variation
county,12071,ed_visits_per_1000,2014-2024,635.361,cms_geo_variation
county,12071,readmission_rate,2014-2024,18.24,cms_geo_variation
county,12071,ip_stays_per_1000,2014-2024,252.616,cms_geo_variation
county,12071,pcp_count,monthly refresh,2969.0,dac_clinicians
county,12071,pcp_physician_count,monthly refresh,2084.0,dac_clinicians
county,12071,pcp_per_1000_65plus,monthly refresh,4.599,dac_clinicians
county,12071,pcp_per_10k_pop,monthly refresh,11.321,dac_clinicians
county,12071,large_group_pcp_share,monthly refresh,37.923,dac_clinicians
county,12071,hpsa_primary_care_flag,current designations,0.0,hrsa_hpsa
county,12071,hpsa_score_max,current designations,,hrsa_hpsa
county,12071,diabetes_prevalence,2024 release (BRFSS 2022),9.409,cdc_places
county,12071,obesity_prevalence,2024 release (BRFSS 2022),30.501,cdc_places
county,12071,hypertension_prevalence,2024 release (BRFSS 2022),,cdc_places
county,12071,chd_prevalence,2024 release (BRFSS 2022),6.378,cdc_places
county,12071,copd_prevalence,2024 release (BRFSS 2022),5.63,cdc_places
county,12071,fair_poor_health_pct,2024 release (BRFSS 2022),16.367,cdc_places
county,12071,no_checkup_pct,2024 release (BRFSS 2022),29.953,cdc_places
county,12071,pct_65_plus_disability,2019-2023,36.62,acs5
county,12071,median_household_income,2019-2023,98304.019,acs5
county,12071,per_capita_income,2019-2023,34528.559,acs5
county,12071,poverty_rate_65_plus,2019-2023,7.064,acs5
county,12071,unemployment_rate,2019-2023,3.693,acs5
county,12071,median_home_value,2019-2023,420529.377,acs5
county,12071,median_gross_rent,2019-2023,976.926,acs5
county,12071,pct_bachelors_plus,2019-2023,50.892,acs5
county,12071,pct_hispanic,2019-2023,36.273,acs5
county,12071,pct_black,2019-2023,16.68,acs5
county,48453,pop_total,2019-2023,4281533.0,acs5
county,48453,pop_65_plus,2019-2023,653077.0,acs5
county,48453,pct_65_plus,2019-2023,29.974,acs5
county,48453,pop_75_plus,2019-2023,65968.0,acs5
county,48453,median_age,2019-2023,51.578,acs5
county,48453,pop_65_plus_growth_5yr,2020-2024,16.826,popest
county,48453,pop_growth_5yr,2020-2024,9.015,popest
county,48453,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,3317.614,census_geo
county,48453,pct_65_living_alone,2019-2023,28.762,acs5
county,48453,medicare_benes_total,2013-2026 (monthly; annual rows MONTH=Year),742102.0,cms_enrollment
county,48453,medicare_benes_aged,2013-2026 (monthly; annual rows MONTH=Year),318418.0,cms_enrollment
county,48453,original_medicare_benes,2013-2026 (monthly; annual rows MONTH=Year),325261.0,cms_enrollment
county,48453,medicare_ma_benes,2013-2026 (monthly; annual rows MONTH=Year),425119.0,cms_enrollment
county,48453,ma_penetration_pct,2013-2026 (monthly; annual rows MONTH=Year),32.206,cms_enrollment
county,48453,dual_eligible_pct,2013-2026 (monthly; annual rows MONTH=Year),16.614,cms_enrollment
county,48453,medicare_benes_growth_5yr,2013-2026 (monthly; annual rows MONTH=Year),20.8,cms_enrollment
county,48453,avg_hcc_risk_score,2014-2024,1.232,cms_geo_variation
county,48453,medicare_spend_per_capita_std,2014-2024,10176.849,cms_geo_variation
county,48453,ed_visits_per_1000,2014-2024,765.566,cms_geo_variation
county,48453,readmission_rate,2014-2024,19.08,cms_geo_variation
county,48453,ip_stays_per_1000,2014-2024,237.098,cms_geo_variation
county,48453,pcp_count,monthly refresh,2342.0,dac_clinicians
county,48453,pcp_physician_count,monthly refresh,1860.0,dac_clinicians
county,48453,pcp_per_1000_65plus,monthly refresh,5.676,dac_clinicians
county,48453,pcp_per_10k_pop,monthly refresh,4.036,dac_clinicians
county,48453,large_group_pcp_share,monthly refresh,66.035,dac_clinicians
county,48453,hpsa_primary_care_flag,current designations,0.0,hrsa_hpsa
county,48453,hpsa_score_max,current designations,5.186,hrsa_hpsa
county,48453,diabetes_prevalence,2024 release (BRFSS 2022),13.845,cdc_places
county,48453,obesity_prevalence,2024 release (BRFSS 2022),36.102,cdc_places
county,48453,hypertension_prevalence,2024 release (BRFSS 2022),34.674,cdc_places
county,48453,chd_prevalence,2024 release (BRFSS 2022),6.798,cdc_places
county,48453,copd_prevalence,2024 release (BRFSS 2022),,cdc_places
county,48453,fair_poor_health_pct,2024 release (BRFSS 2022),13.466,cdc_places
county,48453,no_checkup_pct,2024 release (BRFSS 2022),27.491,cdc_places
county,48453,pct_65_plus_disability,2019-2023,41.395,acs5
county,48453,median_household_income,2019-2023,90294.929,acs5
county,48453,per_capita_income,2019-2023,50793.639,acs5
county,48453,poverty_rate_65_plus,2019-2023,7.392,acs5
county,48453,unemployment_rate,2019-2023,5.563,acs5
county,48453,median_home_value,2019-2023,196884.643,acs5
county,48453,median_gross_rent,2019-2023,,acs5
county,48453,pct_bachelors_plus,2019-2023,22.567,acs5
county,48453,pct_hispanic,2019-2023,13.061,acs5
county,48453,pct_black,2019-2023,22.371,acs5
county,48029,pop_total,2019-2023,1243018.0,acs5
county,48029,pop_65_plus,2019-2023,107748.0,acs5
county,48029,pct_65_plus,2019-2023,21.195,acs5
county,48029,pop_75_plus,2019-2023,297826.0,acs5
county,48029,median_age,2019-2023,41.739,acs5
county,48029,pop_65_plus_growth_5yr,2020-2024,24.762,popest
county,48029,pop_growth_5yr,2020-2024,,popest
county,48029,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,2717.406,census_geo
county,48029,pct_65_living_alone,2019-2023,25.188,acs5
county,48029,medicare_benes_total,2013-2026 (monthly; annual rows MONTH=Year),787011.0,cms_enrollment
county,48029,medicare_benes_aged,2013-2026 (monthly; annual rows MONTH=Year),448995.0,cms_enrollment
county,48029,original_medicare_benes,2013-2026 (monthly; annual rows MONTH=Year),222919.0,cms_enrollment
county,48029,medicare_ma_benes,2013-2026 (monthly; annual rows MONTH=Year),226950.0,cms_enrollment
county,48029,ma_penetration_pct,2013-2026 (monthly; annual rows MONTH=Year),58.13,cms_enrollment
county,48029,dual_eligible_pct,2013-2026 (monthly; annual rows MONTH=Year),18.154,cms_enrollment
county,48029,medicare_benes_growth_5yr,2013-2026 (monthly; annual rows MONTH=Year),9.015,cms_enrollment
county,48029,avg_hcc_risk_score,2014-2024,0.99,cms_geo_variation
county,48029,medicare_spend_per_capita_std,2014-2024,12775.596,cms_geo_variation
county,48029,ed_visits_per_1000,2014-2024,732.74,cms_geo_variation
county,48029,readmission_rate,2014-2024,18.819,cms_geo_variation
county,48029,ip_stays_per_1000,2014-2024,306.71,cms_geo_variation
county,48029,pcp_count,monthly refresh,2781.0,dac_clinicians
county,48029,pcp_physician_count,monthly refresh,980.0,dac_clinicians
county,48029,pcp_per_1000_65plus,monthly refresh,7.366,dac_clinicians
county,48029,pcp_per_10k_pop,monthly refresh,10.7,dac_clinicians
county,48029,large_group_pcp_share,monthly refresh,55.538,dac_clinicians
county,48029,hpsa_primary_care_flag,current designations,,hrsa_hpsa
county,48029,hpsa_score_max,current designations,10.746,hrsa_hpsa
county,48029,diabetes_prevalence,2024 release (BRFSS 2022),10.24,cdc_places
county,48029,obesity_prevalence,2024 release (BRFSS 2022),33.021,cdc_places
county,48029,hypertension_prevalence,2024 release (BRFSS 2022),37.212,cdc_places
county,48029,chd_prevalence,2024 release (BRFSS 2022),8.029,cdc_places
county,48029,copd_prevalence,2024 release (BRFSS 2022),6.333,cdc_places
county,48029,fair_poor_health_pct,2024 release (BRFSS 2022),20.955,cdc_places
county,48029,no_checkup_pct,2024 release (BRFSS 2022),23.722,cdc_places
county,48029,pct_65_plus_disability,2019-2023,39.933,acs5
county,48029,median_household_income,2019-2023,87444.382,acs5
county,48029,per_capita_income,2019-2023,53279.663,acs5
county,48029,poverty_rate_65_plus,2019-2023,15.046,acs5
county,48029,unemployment_rate,2019-2023,7.469,acs5
county,48029,median_home_value,2019-2023,394620.411,acs5
county,48029,median_gross_rent,2019-2023,1208.404,acs5
county,48029,pct_bachelors_plus,2019-2023,49.431,acs5
county,48029,pct_hispanic,2019-2023,34.634,acs5
county,48029,pct_black,2019-2023,28.751,acs5
county,37183,pop_total,2019-2023,2177767.0,acs5
county,37183,pop_65_plus,2019-2023,398458.0,acs5
county,37183,pct_65_plus,2019-2023,23.244,acs5
county,37183,pop_75_plus,2019-2023,158013.0,acs5
county,37183,median_age,2019-2023,37.066,acs5
county,37183,pop_65_plus_growth_5yr,2020-2024,26.385,popest
county,37183,pop_growth_5yr,2020-2024,4.048,popest
county,37183,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,1664.665,census_geo
county,37183,pct_65_living_alone,2019-2023,22.187,acs5
county,37183,medicare_benes_total,2013-2026 (monthly; annual rows MONTH=Year),452845.0,cms_enrollment
county,37183,medicare_benes_aged,2013-2026 (monthly; annual rows MONTH=Year),289993.0,cms_enrollment
county,37183,original_medicare_benes,2013-2026 (monthly; annual rows MONTH=Year),399261.0,cms_enrollment
county,37183,medicare_ma_benes,2013-2026 (monthly; annual rows MONTH=Year),67491.0,cms_enrollment
county,37183,ma_penetration_pct,2013-2026 (monthly; annual rows MONTH=Year),50.548,cms_enrollment
county,37183,dual_eligible_pct,2013-2026 (monthly; annual rows MONTH=Year),17.383,cms_enrollment
county,37183,medicare_benes_growth_5yr,2013-2026 (monthly; annual rows MONTH=Year),21.759,cms_enrollment
county,37183,avg_hcc_risk_score,2014-2024,1.142,cms_geo_variation
county,37183,medicare_spend_per_capita_std,2014-2024,11167.657,cms_geo_variation
county,37183,ed_visits_per_1000,2014-2024,612.049,cms_geo_variation
county,37183,readmission_rate,2014-2024,18.138,cms_geo_variation
county,37183,ip_stays_per_1000,2014-2024,329.95,cms_geo_variation
county,37183,pcp_count,monthly refresh,1542.0,dac_clinicians
county,37183,pcp_physician_count,monthly refresh,2481.0,dac_clinicians
county,37183,pcp_per_1000_65plus,monthly refresh,6.53,dac_clinicians
county,37183,pcp_per_10k_pop,monthly refresh,6.944,dac_clinicians
county,37183,large_group_pcp_share,monthly refresh,28.249,dac_clinicians
county,37183,hpsa_primary_care_flag,current designations,0.0,hrsa_hpsa
county,37183,hpsa_score_max,current designations,10.276,hrsa_hpsa
county,37183,diabetes_prevalence,2024 release (BRFSS 2022),8.37,cdc_places
county,37183,obesity_prevalence,2024 release (BRFSS 2022),30.032,cdc_places
county,37183,hypertension_prevalence,2024 release (BRFSS 2022),26.191,cdc_places
county,37183,chd_prevalence,2024 release (BRFSS 2022),6.522,cdc_places
county,37183,copd_prevalence,2024 release (BRFSS 2022),4.779,cdc_places
county,37183,fair_poor_health_pct,2024 release (BRFSS 2022),13.188,cdc_places
county,37183,no_checkup_pct,2024 release (BRFSS 2022),19.458,cdc_places
county,37183,pct_65_plus_disability,2019-2023,37.86,acs5
county,37183,median_household_income,2019-2023,96584.277,acs5
county,37183,per_capita_income,2019-2023,54902.145,acs5
county,37183,poverty_rate_65_plus,2019-2023,9.218,acs5
county,37183,unemployment_rate,2019-2023,5.94,acs5
county,37183,median_home_value,2019-2023,263113.147,acs5
county,37183,median_gross_rent,2019-2023,1320.472,acs5
county,37183,pct_bachelors_plus,2019-2023,41.52,acs5
county,37183,pct_hispanic,2019-2023,9.483,acs5
county,37183,pct_black,2019-2023,27.043,acs5
county,32003,pop_total,2019-2023,4125851.0,acs5
county,32003,pop_65_plus,2019-2023,323811.0,acs5
county,32003,pct_65_plus,2019-2023,18.204,acs5
county,32003,pop_75_plus,2019-2023,211264.0,acs5
county,32003,median_age,2019-2023,41.629,acs5
county,32003,pop_65_plus_growth_5yr,2020-2024,5.806,popest
county,32003,pop_growth_5yr,2020-2024,0.959,popest
county,32003,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,657.864,census_geo
county,32003,pct_65_living_alone,2019-2023,22.671,acs5
county,32003,medicare_benes_total,2013-2026 (monthly; annual rows MONTH=Year),725433.0,cms_enrollment
county,32003,medicare_benes_aged,2013-2026 (monthly; annual rows MONTH=Year),554882.0,cms_enrollment
county,32003,original_medicare_benes,2013-2026 (monthly; annual rows MONTH=Year),358112.0,cms_enrollment
county,32003,medicare_ma_benes,2013-2026 (monthly; annual rows MONTH=Year),58763.0,cms_enrollment
county,32003,ma_penetration_pct,2013-2026 (monthly; annual rows MONTH=Year),53.446,cms_enrollment
county,32003,dual_eligible_pct,2013-2026 (monthly; annual rows MONTH=Year),24.045,cms_enrollment
county,32003,medicare_benes_growth_5yr,2013-2026 (monthly; annual rows MONTH=Year),20.139,cms_enrollment
county,32003,avg_hcc_risk_score,2014-2024,1.134,cms_geo_variation
county,32003,medicare_spend_per_capita_std,2014-2024,11282.052,cms_geo_variation
county,32003,ed_visits_per_1000,2014-2024,813.503,cms_geo_variation
county,32003,readmission_rate,2014-2024,17.032,cms_geo_variation
county,32003,ip_stays_per_1000,2014-2024,271.697,cms_geo_variation
county,32003,pcp_count,monthly refresh,629.0,dac_clinicians
county,32003,pcp_physician_count,monthly refresh,517.0,dac_clinicians
county,32003,pcp_per_1000_65plus,monthly refresh,6.337,dac_clinicians
county,32003,pcp_per_10k_pop,monthly refresh,8.751,dac_clinicians
county,32003,large_group_pcp_share,monthly refresh,45.506,dac_clinicians
county,32003,hpsa_primary_care_flag,current designations,0.0,hrsa_hpsa
county,32003,hpsa_score_max,current designations,11.441,hrsa_hpsa
county,32003,diabetes_prevalence,2024 release (BRFSS 2022),14.364,cdc_places
county,32003,obesity_prevalence,2024 release (BRFSS 2022),27.89,cdc_places
county,32003,hypertension_prevalence,2024 release (BRFSS 2022),34.188,cdc_places
county,32003,chd_prevalence,2024 release (BRFSS 2022),5.576,cdc_places
county,32003,copd_prevalence,2024 release (BRFSS 2022),5.802,cdc_places
county,32003,fair_poor_health_pct,2024 release (BRFSS 2022),15.97,cdc_places
county,32003,no_checkup_pct,2024 release (BRFSS 2022),19.188,cdc_places
county,32003,pct_65_plus_disability,2019-2023,35.153,acs5
county,32003,median_household_income,2019-2023,57344.389,acs5
county,32003,per_capita_income,2019-2023,52270.532,acs5
county,32003,poverty_rate_65_plus,2019-2023,10.795,acs5
county,32003,unemployment_rate,2019-2023,4.676,acs5
county,32003,median_home_value,2019-2023,190981.791,acs5
county,32003,median_gross_rent,2019-2023,1459.417,acs5
county,32003,pct_bachelors_plus,2019-2023,51.131,acs5
county,32003,pct_hispanic,2019-2023,39.288,acs5
county,32003,pct_black,2019-2023,28.91,acs5
zcta,85004,pop_total,2019-2023,1901566.0,acs5
zcta,85004,pop_65_plus,2019-2023,319530.0,acs5
zcta,85004,pct_65_plus,2019-2023,28.341,acs5
zcta,85004,pop_75_plus,2019-2023,219540.0,acs5
zcta,85004,median_age,2019-2023,46.06,acs5
zcta,85004,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,439.086,census_geo
zcta,85004,pct_65_living_alone,2019-2023,32.388,acs5
zcta,85004,pcp_count,monthly refresh,3436.0,dac_clinicians
zcta,85004,pcp_physician_count,monthly refresh,1857.0,dac_clinicians
zcta,85004,pcp_per_1000_65plus,monthly refresh,6.728,dac_clinicians
zcta,85004,pcp_per_10k_pop,monthly refresh,4.72,dac_clinicians
zcta,85004,large_group_pcp_share,monthly refresh,28.109,dac_clinicians
zcta,85004,pct_65_plus_disability,2019-2023,33.082,acs5
zcta,85004,median_household_income,2019-2023,94366.955,acs5
zcta,85004,per_capita_income,2019-2023,36289.277,acs5
zcta,85004,poverty_rate_65_plus,2019-2023,6.944,acs5
zcta,85004,unemployment_rate,2019-2023,4.068,acs5
zcta,85004,median_home_value,2019-2023,291183.55,acs5
zcta,85004,median_gross_rent,2019-2023,1133.885,acs5
zcta,85004,pct_bachelors_plus,2019-2023,48.131,acs5
zcta,85004,pct_hispanic,2019-2023,25.054,acs5
zcta,85004,pct_black,2019-2023,29.149,acs5
zcta,85008,pop_total,2019-2023,1526453.0,acs5
zcta,85008,pop_65_plus,2019-2023,202679.0,acs5
zcta,85008,pct_65_plus,2019-2023,21.509,acs5
zcta,85008,pop_75_plus,2019-2023,324596.0,acs5
zcta,85008,median_age,2019-2023,35.275,acs5
zcta,85008,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,2924.39,census_geo
zcta,85008,pct_65_living_alone,2019-2023,29.809,acs5
zcta,85008,pcp_count,monthly refresh,2851.0,dac_clinicians
zcta,85008,pcp_physician_count,monthly refresh,2264.0,dac_clinicians
zcta,85008,pcp_per_1000_65plus,monthly refresh,6.973,dac_clinicians
zcta,85008,pcp_per_10k_pop,monthly refresh,7.618,dac_clinicians
zcta,85008,large_group_pcp_share,monthly refresh,40.651,dac_clinicians
zcta,85008,pct_65_plus_disability,2019-2023,38.041,acs5
zcta,85008,median_household_income,2019-2023,70701.213,acs5
zcta,85008,per_capita_income,2019-2023,49810.436,acs5
zcta,85008,poverty_rate_65_plus,2019-2023,10.863,acs5
zcta,85008,unemployment_rate,2019-2023,4.99,acs5
zcta,85008,median_home_value,2019-2023,368981.834,acs5
zcta,85008,median_gross_rent,2019-2023,1025.224,acs5
zcta,85008,pct_bachelors_plus,2019-2023,35.508,acs5
zcta,85008,pct_hispanic,2019-2023,48.882,acs5
zcta,85008,pct_black,2019-2023,9.488,acs5
zcta,85281,pop_total,2019-2023,,acs5
zcta,85281,pop_65_plus,2019-2023,756219.0,acs5
zcta,85281,pct_65_plus,2019-2023,12.093,acs5
zcta,85281,pop_75_plus,2019-2023,320425.0,acs5
zcta,85281,median_age,2019-2023,36.592,acs5
zcta,85281,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,588.719,census_geo
zcta,85281,pct_65_living_alone,2019-2023,23.988,acs5
zcta,85281,pcp_count,monthly refresh,2377.0,dac_clinicians
zcta,85281,pcp_physician_count,monthly refresh,322.0,dac_clinicians
zcta,85281,pcp_per_1000_65plus,monthly refresh,5.658,dac_clinicians
zcta,85281,pcp_per_10k_pop,monthly refresh,6.453,dac_clinicians
zcta,85281,large_group_pcp_share,monthly refresh,28.633,dac_clinicians
zcta,85281,pct_65_plus_disability,2019-2023,40.218,acs5
zcta,85281,median_household_income,2019-2023,86103.141,acs5
zcta,85281,per_capita_income,2019-2023,48113.506,acs5
zcta,85281,poverty_rate_65_plus,2019-2023,10.424,acs5
zcta,85281,unemployment_rate,2019-2023,6.607,acs5
zcta,85281,median_home_value,2019-2023,450631.904,acs5
zcta,85281,median_gross_rent,2019-2023,1184.215,acs5
zcta,85281,pct_bachelors_plus,2019-2023,45.034,acs5
zcta,85281,pct_hispanic,2019-2023,51.273,acs5
zcta,85281,pct_black,2019-2023,20.854,acs5
zcta,85701,pop_total,2019-2023,1942861.0,acs5
zcta,85701,pop_65_plus,2019-2023,697567.0,acs5
zcta,85701,pct_65_plus,2019-2023,27.876,acs5
zcta,85701,pop_75_plus,2019-2023,162648.0,acs5
zcta,85701,median_age,2019-2023,37.692,acs5
zcta,85701,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,663.3,census_geo
zcta,85701,pct_65_living_alone,2019-2023,24.936,acs5
zcta,85701,pcp_count,monthly refresh,3430.0,dac_clinicians
zcta,85701,pcp_physician_count,monthly refresh,1594.0,dac_clinicians
zcta,85701,pcp_per_1000_65plus,monthly refresh,3.509,dac_clinicians
zcta,85701,pcp_per_10k_pop,monthly refresh,5.35,dac_clinicians
zcta,85701,large_group_pcp_share,monthly refresh,43.43,dac_clinicians
zcta,85701,pct_65_plus_disability,2019-2023,31.946,acs5
zcta,85701,median_household_income,2019-2023,80613.709,acs5
zcta,85701,per_capita_income,2019-2023,31334.912,acs5
zcta,85701,poverty_rate_65_plus,2019-2023,6.5,acs5
zcta,85701,unemployment_rate,2019-2023,,acs5
zcta,85701,median_home_value,2019-2023,328498.019,acs5
zcta,85701,median_gross_rent,2019-2023,1695.631,acs5
zcta,85701,pct_bachelors_plus,2019-2023,40.737,acs5
zcta,85701,pct_hispanic,2019-2023,54.091,acs5
zcta,85701,pct_black,2019-2023,21.715,acs5
zcta,33602,pop_total,2019-2023,3247597.0,acs5
zcta,33602,pop_65_plus,2019-2023,581925.0,acs5
zcta,33602,pct_65_plus,2019-2023,20.389,acs5
zcta,33602,pop_75_plus,2019-2023,113560.0,acs5
zcta,33602,median_age,2019-2023,41.228,acs5
zcta,33602,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,1260.927,census_geo
zcta,33602,pct_65_living_alone,2019-2023,30.43,acs5
zcta,33602,pcp_count,monthly refresh,872.0,dac_clinicians
zcta,33602,pcp_physician_count,monthly refresh,2231.0,dac_clinicians
zcta,33602,pcp_per_1000_65plus,monthly refresh,5.339,dac_clinicians
zcta,33602,pcp_per_10k_pop,monthly refresh,6.784,dac_clinicians
zcta,33602,large_group_pcp_share,monthly refresh,29.776,dac_clinicians
zcta,33602,pct_65_plus_disability,2019-2023,34.748,acs5
zcta,33602,median_household_income,2019-2023,98092.169,acs5
zcta,33602,per_capita_income,2019-2023,52106.015,acs5
zcta,33602,poverty_rate_65_plus,2019-2023,11.883,acs5
zcta,33602,unemployment_rate,2019-2023,4.811,acs5
zcta,33602,median_home_value,2019-2023,245502.955,acs5
zcta,33602,median_gross_rent,2019-2023,1779.719,acs5
zcta,33602,pct_bachelors_plus,2019-2023,28.107,acs5
zcta,33602,pct_hispanic,2019-2023,52.932,acs5
zcta,33602,pct_black,2019-2023,24.4,acs5
zcta,78701,pop_total,2019-2023,2363333.0,acs5
zcta,78701,pop_65_plus,2019-2023,278173.0,acs5
zcta,78701,pct_65_plus,2019-2023,21.39,acs5
zcta,78701,pop_75_plus,2019-2023,219256.0,acs5
zcta,78701,median_age,2019-2023,44.479,acs5
zcta,78701,pop_density,2023 gazetteer / 2020 relationships / 2023 boundaries,2421.975,census_geo
zcta,78701,pct_65_living_alone,2019-2023,22.224,acs5
zcta,78701,pcp_count,monthly refresh,1053.0,dac_clinicians
